alus_id;nimi;alustyyppi;Tilakoodi;Ensirekisterointipvm;Uusikotimaa;Vanhakotimaa;Rakennusvuosi;Rakennusmaa;Rakennuspaikka;omistajuustyyppi;asiakkaan_kuntatieto;aluksen_satamapaikka;Kantavuus;JaaluokkaKoodi;Nettovetoisuus;Bruttovetoisuus;Pituus;Suurinpituus;Mallisyvays;Mallikorkeus;Leveys;
"646";"Ukko";"11";"VESSEL_REGISTERED_FI";"29.07.2002";"";"246";"";"";"";"1";"049";"Porvoo";"260";"IA";"175";"583";"30,36";"";"4,80";"6,20";"12,80";
"646";"Ukko";"11";"VESSEL_REGISTERED_FI";"29.07.2002";"";"246";"";"";"";"2";"092";"Porvoo";"260";"IA";"175";"583";"30,36";"";"4,80";"6,20";"12,80";
"646";"Ukko";"11";"VESSEL_REGISTERED_FI";"29.07.2002";"";"246";"2002";"724";"Navia";"3";"199";"Porvoo";"260";"IA";"175";"583";"30,36";"";"4,80";"6,20";"12,80";
"647";"CONTAINERSHIPS VII";"11";"VESSEL_REGISTERED_FI";"30.10.2002";"";"276";"";"";"";"2";"049";"Helsinki";"13965";"IA";"5464";"10499";"149,26";"";"8,88";"12,10";"21,75";
"647";"CONTAINERSHIPS VII";"11";"VESSEL_REGISTERED_FI";"30.10.2002";"";"276";"";"";"";"2";"091";"Helsinki";"13965";"IA";"5464";"10499";"149,26";"";"8,88";"12,10";"21,75";
"647";"CONTAINERSHIPS VII";"11";"VESSEL_REGISTERED_FI";"30.10.2002";"";"276";"";"";"";"1";"200";"Helsinki";"13965";"IA";"5464";"10499";"149,26";"";"8,88";"12,10";"21,75";
"647";"CONTAINERSHIPS VII";"11";"VESSEL_REGISTERED_FI";"30.10.2002";"";"276";"2002";"276";"Hamburg";"3";"200";"Helsinki";"13965";"IA";"5464";"10499";"149,26";"";"8,88";"12,10";"21,75";
"648";"Ahti";"11";"VESSEL_REGISTERED_FI";"05.11.2002";"";"246";"";"";"";"2";"092";"Porvoo";"800";"IA";"175";"583";"30,36";"33,50";"4,80";"6,20";"12,80";
"648";"Ahti";"11";"VESSEL_REGISTERED_FI";"05.11.2002";"";"246";"";"";"";"1";"049";"Porvoo";"800";"IA";"175";"583";"30,36";"33,50";"4,80";"6,20";"12,80";
"648";"Ahti";"11";"VESSEL_REGISTERED_FI";"05.11.2002";"";"246";"2002";"724";"Navia";"3";"200";"Porvoo";"800";"IA";"175";"583";"30,36";"33,50";"4,80";"6,20";"12,80";
"649";"MIRELLE";"10";"VESSEL_REGISTERED_FI";"10.10.2002";"";"752";"";"";"";"1";"";"Jyväskylä";"45";"";"23";"76";"22,04";"";"2,04";"2,72";"5,68";
"649";"MIRELLE";"10";"VESSEL_REGISTERED_FI";"10.10.2002";"";"752";"1957";"752";"Malmö";"3";"200";"Jyväskylä";"45";"";"23";"76";"22,04";"";"2,04";"2,72";"5,68";
"649";"MIRELLE";"10";"VESSEL_REGISTERED_FI";"10.10.2002";"";"752";"2001";"246";"Porvoo";"3";"638";"Jyväskylä";"45";"";"23";"76";"22,04";"";"2,04";"2,72";"5,68";
"650";"Kuokka-Akseli I";"9";"VESSEL_REGISTERED_FI";"08.11.2002";"";"999";"";"";"";"1";"743";"Oulu";"100";"";"48";"158";"28,85";"";"1,23";"1,64";"11,50";
"650";"Kuokka-Akseli I";"9";"VESSEL_REGISTERED_FI";"08.11.2002";"";"999";"1982";"246";"Oulu";"3";"564";"Oulu";"100";"";"48";"158";"28,85";"";"1,23";"1,64";"11,50";
"651";"Roopetar";"11";"VESSEL_REGISTERED_FI";"07.01.2003";"";"246";"";"";"";"1";"853";"Jyväskylä";"";"";"6";"18";"14,48";"";"0,90";"1,22";"3,81";
"651";"Roopetar";"11";"VESSEL_REGISTERED_FI";"07.01.2003";"";"246";"1995";"246";"Uusikaupunki";"3";"202";"Jyväskylä";"";"";"6";"18";"14,48";"";"0,90";"1,22";"3,81";
"652";"Vita Nova";"5";"VESSEL_REGISTERED_FI";"13.11.2002";"";"752";"";"";"";"1";"091";"Helsinki";"";"";"19";"42";"14,38";"";"2,10";"2,80";"4,72";
"652";"Vita Nova";"5";"VESSEL_REGISTERED_FI";"13.11.2002";"";"752";"1995";"826";"";"3";"199";"Helsinki";"";"";"19";"42";"14,38";"";"2,10";"2,80";"4,72";
"653";"Pertta";"4";"VESSEL_REGISTERED_FI";"15.01.2003";"";"";"";"";"";"1";"148";"Inari";"";"";"";"";"10,80";"10,80";"1,60";"";"3,60";
"653";"Pertta";"4";"VESSEL_REGISTERED_FI";"15.01.2003";"";"";"1985";"246";"Tammisaari";"3";"710";"Inari";"";"";"";"";"10,80";"10,80";"1,60";"";"3,60";
"654";"Skiipa";"5";"VESSEL_REGISTERED_FI";"06.02.2003";"";"999";"";"";"";"1";"091";"Helsinki";"";"";"15";"23";"14,80";"";"1,50";"2,00";"3,77";
"654";"Skiipa";"5";"VESSEL_REGISTERED_FI";"06.02.2003";"";"999";"1999";"246";"Turku";"3";"199";"Helsinki";"";"";"15";"23";"14,80";"";"1,50";"2,00";"3,77";
"655";"Pyhäjärvi";"5";"VESSEL_REGISTERED_FI";"23.07.2003";"";"999";"";"";"";"1";"111";"Heinola";"";"";"14";"31";"16,30";"";"1,48";"1,98";"4,04";
"655";"Pyhäjärvi";"5";"VESSEL_REGISTERED_FI";"23.07.2003";"";"999";"1927";"246";"Varkaus";"3";"199";"Heinola";"";"";"14";"31";"16,30";"";"1,48";"1,98";"4,04";
"655";"Pyhäjärvi";"5";"VESSEL_REGISTERED_FI";"23.07.2003";"";"999";"2003";"246";"Kitee";"3";"260";"Heinola";"";"";"14";"31";"16,30";"";"1,48";"1,98";"4,04";
"656";"Sonnskär";"4";"VESSEL_REGISTERED_FI";"28.01.2003";"";"752";"";"";"";"1";"231";"Kaskinen";"";"";"116";"385";"31,36";"";"4,91";"6,55";"8,60";
"656";"Sonnskär";"4";"VESSEL_REGISTERED_FI";"28.01.2003";"";"752";"1985";"752";"Kalmar";"3";"200";"Kaskinen";"";"";"116";"385";"31,36";"";"4,91";"6,55";"8,60";
"657";"Reveli";"4";"VESSEL_REGISTERED_FI";"07.02.2003";"";"";"";"";"";"1";"484";"Merikarvia";"";"";"";"";"10,25";"10,25";"";"";"3,45";
"657";"Reveli";"4";"VESSEL_REGISTERED_FI";"07.02.2003";"";"";"1984";"246";"Merikarvia";"3";"199";"Merikarvia";"";"";"";"";"10,25";"10,25";"";"";"3,45";
"658";"Spark";"11";"VESSEL_REGISTERED_FI";"29.03.2006";"";"528";"";"";"";"1";"091";"Helsinki";"";"";"7";"22";"12,97";"";"1,54";"2,05";"4,70";
"658";"Spark";"11";"VESSEL_REGISTERED_FI";"29.03.2006";"";"528";"1999";"528";"Gorinchem";"3";"199";"Helsinki";"";"";"7";"22";"12,97";"";"1,54";"2,05";"4,70";
"659";"Tinto";"11";"VESSEL_REGISTERED_FI";"04.03.2003";"";"752";"";"";"";"1";"684";"Rauma";"";"";"33";"107";"22,15";"";"";"3,47";"7,00";
"659";"Tinto";"11";"VESSEL_REGISTERED_FI";"04.03.2003";"";"752";"";"";"";"2";"684";"Rauma";"";"";"33";"107";"22,15";"";"";"3,47";"7,00";
"659";"Tinto";"11";"VESSEL_REGISTERED_FI";"04.03.2003";"";"752";"1953";"528";"Groningen";"3";"199";"Rauma";"";"";"33";"107";"22,15";"";"";"3,47";"7,00";
"660";"Helga";"11";"VESSEL_REGISTERED_FI";"15.04.2003";"";"528";"";"";"";"1";"740";"Savonlinna";"2284";"II";"757";"1391";"74,98";"";"4,17";"5,20";"11,00";
"660";"Helga";"11";"VESSEL_REGISTERED_FI";"15.04.2003";"";"528";"1984";"528";"Wartena";"3";"200";"Savonlinna";"2284";"II";"757";"1391";"74,98";"";"4,17";"5,20";"11,00";
"661";"Costa Mera";"5";"VESSEL_REGISTERED_FI";"15.04.2003";"";"";"";"";"";"1";"091";"Helsinki";"";"";"";"";"11,00";"11,00";"";"2,00";"3,65";
"661";"Costa Mera";"5";"VESSEL_REGISTERED_FI";"15.04.2003";"";"";"2001";"752";"Visby";"3";"199";"Helsinki";"";"";"";"";"11,00";"11,00";"";"2,00";"3,65";
"662";"Rudolfina";"5";"VESSEL_REGISTERED_FI";"21.05.2003";"";"752";"";"";"";"1";"853";"Turku";"";"";"62";"160";"27,92";"";"2,60";"2,78";"6,40";
"662";"Rudolfina";"5";"VESSEL_REGISTERED_FI";"21.05.2003";"";"752";"1983";"752";"Sjötorp";"3";"199";"Turku";"";"";"62";"160";"27,92";"";"2,60";"2,78";"6,40";
"663";"Pukki";"9";"VESSEL_REGISTERED_FI";"12.06.2003";"";"246";"";"";"";"1";"445";"Parainen";"";"";"18";"58";"22,51";"";"1,13";"1,50";"6,80";
"663";"Pukki";"9";"VESSEL_REGISTERED_FI";"12.06.2003";"";"246";"1963";"246";"Parkano";"3";"186";"Parainen";"";"";"18";"58";"22,51";"";"1,13";"1,50";"6,80";
"664";"Alexandra";"5";"VESSEL_REGISTERED_FI";"30.05.2005";"";"246";"";"";"";"1";"638";"Porvoo";"75";"";"21";"60";"18,63";"";"2,24";"2,98";"6,49";
"664";"Alexandra";"5";"VESSEL_REGISTERED_FI";"30.05.2005";"";"246";"2003";"246";"Vålax, Borgå";"3";"638";"Porvoo";"75";"";"21";"60";"18,63";"";"2,24";"2,98";"6,49";
"665";"Flying Visit";"5";"VESSEL_REGISTERED_FI";"03.09.2003";"";"826";"";"";"";"1";"200";"Helsinki";"";"";"9";"30";"12,59";"";"1,78";"2,37";"4,30";
"665";"Flying Visit";"5";"VESSEL_REGISTERED_FI";"03.09.2003";"";"826";"2001";"826";"Worcestershire";"3";"199";"Helsinki";"";"";"9";"30";"12,59";"";"1,78";"2,37";"4,30";
"666";"Grönvik";"9";"VESSEL_REGISTERED_FI";"09.07.2003";"";"";"";"";"";"1";"499";"Mustasaari";"";"";"7";"21";"9,65";"";"0,71";"0,95";"8,18";
"666";"Grönvik";"9";"VESSEL_REGISTERED_FI";"09.07.2003";"";"";"2003";"246";"Vaasa";"3";"905";"Mustasaari";"";"";"7";"21";"9,65";"";"0,71";"0,95";"8,18";
"667";"Hector";"11";"VESSEL_REGISTERED_FI";"01.10.2003";"";"752";"";"";"";"1";"853";"Turku";"84";"";"100";"333";"30,02";"";"4,50";"5,30";"9,50";
"667";"Hector";"11";"VESSEL_REGISTERED_FI";"01.10.2003";"";"752";"1975";"826";"Lowestoft, Suffolk";"3";"199";"Turku";"84";"";"100";"333";"30,02";"";"4,50";"5,30";"9,50";
"668";"Juri";"9";"VESSEL_REGISTERED_FI";"17.11.2003";"";"233";"";"";"";"1";"740";"Savonlinna";"";"";"98";"323";"55,43";"";"1,50";"2,00";"12,00";
"668";"Juri";"9";"VESSEL_REGISTERED_FI";"17.11.2003";"";"233";"1983";"643";"";"3";"199";"Savonlinna";"";"";"98";"323";"55,43";"";"1,50";"2,00";"12,00";
"669";"Vikingfjord";"11";"VESSEL_REGISTERED_FI";"17.12.2003";"";"578";"";"";"";"1";"091";"Helsinki";"";"";"198";"531";"45,15";"";"4,16";"5,55";"7,50";
"669";"Vikingfjord";"11";"VESSEL_REGISTERED_FI";"17.12.2003";"";"578";"1950";"578";"Stord";"3";"199";"Helsinki";"";"";"198";"531";"45,15";"";"4,16";"5,55";"7,50";
"670";"Attila";"9";"VESSEL_REGISTERED_FI";"21.11.2003";"";"";"";"";"";"1";"091";"Helsinki";"";"III";"125";"415";"36,00";"";"2,24";"2,98";"14,98";
"670";"Attila";"9";"VESSEL_REGISTERED_FI";"21.11.2003";"";"";"2003";"233";"Tallinna";"3";"199";"Helsinki";"";"III";"125";"415";"36,00";"";"2,24";"2,98";"14,98";
"671";"Vesimestari 100";"11";"VESSEL_REGISTERED_FI";"09.02.2004";"";"246";"";"";"";"1";"619";"Punkalaidun";"";"";"";"";"10,02";"10,02";"";"";"3,23";
"671";"Vesimestari 100";"11";"VESSEL_REGISTERED_FI";"09.02.2004";"";"246";"2003";"246";"Loimaa";"3";"837";"Punkalaidun";"";"";"";"";"10,02";"10,02";"";"";"3,23";
"672";"Geomari";"2";"VESSEL_REGISTERED_FI";"20.09.2004";"";"246";"";"";"";"1";"049";"Espoo";"";"";"23";"75";"19,88";"";"1,56";"2,08";"7,54";
"672";"Geomari";"2";"VESSEL_REGISTERED_FI";"20.09.2004";"";"246";"2003";"246";"Turku";"3";"853";"Espoo";"";"";"23";"75";"19,88";"";"1,56";"2,08";"7,54";
"673";"POLARIS";"11";"VESSEL_REGISTERED_FI";"18.02.2004";"";"999";"";"";"";"1";"684";"Rauma";"";"";"77";"256";"28,57";"";"4,38";"5,10";"8,61";
"673";"POLARIS";"11";"VESSEL_REGISTERED_FI";"18.02.2004";"";"999";"1964";"826";"Selby";"3";"200";"Rauma";"";"";"77";"256";"28,57";"";"4,38";"5,10";"8,61";
"674";"SISU";"11";"VESSEL_REGISTERED_FI";"13.12.2004";"";"246";"";"";"";"1";"091";"Helsinki";"2570";"IAS";"2258";"7525";"102,59";"";"8,48";"12,10";"23,80";
"674";"SISU";"11";"VESSEL_REGISTERED_FI";"13.12.2004";"";"246";"";"";"";"2";"091";"Helsinki";"2570";"IAS";"2258";"7525";"102,59";"";"8,48";"12,10";"23,80";
"674";"SISU";"11";"VESSEL_REGISTERED_FI";"13.12.2004";"";"246";"";"";"";"2";"091";"Helsinki";"2570";"IAS";"2258";"7525";"102,59";"";"8,48";"12,10";"23,80";
"674";"SISU";"11";"VESSEL_REGISTERED_FI";"13.12.2004";"";"246";"1976";"246";"Helsinki";"3";"091";"Helsinki";"2570";"IAS";"2258";"7525";"102,59";"";"8,48";"12,10";"23,80";
"675";"OTSO";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"1";"091";"Helsinki";"2300";"IAS";"2157";"7189";"92,27";"";"8,00";"11,30";"24,20";
"675";"OTSO";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"2";"091";"Helsinki";"2300";"IAS";"2157";"7189";"92,27";"";"8,00";"11,30";"24,20";
"675";"OTSO";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"2";"091";"Helsinki";"2300";"IAS";"2157";"7189";"92,27";"";"8,00";"11,30";"24,20";
"675";"OTSO";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"1986";"246";"Helsinki";"3";"091";"Helsinki";"2300";"IAS";"2157";"7189";"92,27";"";"8,00";"11,30";"24,20";
"676";"Kontio";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"1";"091";"Helsinki";"2300";"IAS";"2120";"7066";"92,27";"";"8,00";"11,30";"24,20";
"676";"Kontio";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"2";"091";"Helsinki";"2300";"IAS";"2120";"7066";"92,27";"";"8,00";"11,30";"24,20";
"676";"Kontio";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"2";"091";"Helsinki";"2300";"IAS";"2120";"7066";"92,27";"";"8,00";"11,30";"24,20";
"676";"Kontio";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"1987";"246";"Helsinki";"3";"091";"Helsinki";"2300";"IAS";"2120";"7066";"92,27";"";"8,00";"11,30";"24,20";
"677";"VOIMA";"11";"VESSEL_REGISTERED_FI";"13.12.2004";"";"246";"";"";"";"1";"091";"Helsinki";"";"IAS";"1248";"4159";"78,55";"";"7,05";"9,50";"19,40";
"677";"VOIMA";"11";"VESSEL_REGISTERED_FI";"13.12.2004";"";"246";"";"";"";"2";"091";"Helsinki";"";"IAS";"1248";"4159";"78,55";"";"7,05";"9,50";"19,40";
"677";"VOIMA";"11";"VESSEL_REGISTERED_FI";"13.12.2004";"";"246";"1954";"246";"Helsinki";"3";"091";"Helsinki";"";"IAS";"1248";"4159";"78,55";"";"7,05";"9,50";"19,40";
"678";"SEILI";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"1";"091";"Helsinki";"1167";"";"262";"871";"47,34";"";"3,83";"4,98";"12,20";
"678";"SEILI";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"2";"091";"Helsinki";"1167";"";"262";"871";"47,34";"";"3,83";"4,98";"12,20";
"678";"SEILI";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"1979";"246";"Savonlinna";"3";"609";"Helsinki";"1167";"";"262";"871";"47,34";"";"3,83";"4,98";"12,20";
"679";"LETTO";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"1";"091";"Helsinki";"170";"";"239";"795";"40,42";"";"4,00";"5,00";"12,20";
"679";"LETTO";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"2";"091";"Helsinki";"170";"";"239";"795";"40,42";"";"4,00";"5,00";"12,20";
"679";"LETTO";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"1980";"246";"Savonlinna";"3";"609";"Helsinki";"170";"";"239";"795";"40,42";"";"4,00";"5,00";"12,20";
"680";"Kummeli";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"1";"091";"Helsinki";"37";"";"60";"197";"26,11";"";"2,55";"3,40";"7,90";
"680";"Kummeli";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"1985";"246";"Savonlinna";"3";"609";"Helsinki";"37";"";"60";"197";"26,11";"";"2,55";"3,40";"7,90";
"681";"Linja";"11";"VESSEL_REGISTERED_FI";"13.12.2004";"";"246";"";"";"";"1";"091";"Helsinki";"73";"";"90";"298";"31,38";"";"2,78";"3,40";"9,00";
"681";"Linja";"11";"VESSEL_REGISTERED_FI";"13.12.2004";"";"246";"1988";"246";"Turku";"3";"199";"Helsinki";"73";"";"90";"298";"31,38";"";"2,78";"3,40";"9,00";
"682";"Oili 1";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"1";"091";"Helsinki";"96";"";"34";"114";"23,23";"";"2,10";"2,75";"6,60";
"682";"Oili 1";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"1982";"246";"Savonlinna";"3";"609";"Helsinki";"96";"";"34";"114";"23,23";"";"2,10";"2,75";"6,60";
"683";"Oili 2";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"1";"091";"Helsinki";"26";"";"34";"114";"23,18";"";"2,10";"2,75";"6,60";
"683";"Oili 2";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"1982";"246";"Savonlinna";"3";"609";"Helsinki";"26";"";"34";"114";"23,18";"";"2,10";"2,75";"6,60";
"684";"Oili 3";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"";"";"";"1";"091";"Helsinki";"26";"";"34";"116";"23,18";"";"2,10";"2,75";"6,60";
"684";"Oili 3";"11";"VESSEL_REGISTERED_FI";"11.10.2004";"";"246";"1983";"246";"Savonlinna";"3";"609";"Helsinki";"26";"";"34";"116";"23,18";"";"2,10";"2,75";"6,60";
"685";"Oili 4";"11";"VESSEL_REGISTERED_FI";"13.12.2004";"";"246";"";"";"";"1";"091";"Helsinki";"";"";"22";"71";"17,28";"";"1,64";"2,00";"6,60";
"685";"Oili 4";"11";"VESSEL_REGISTERED_FI";"13.12.2004";"";"246";"1987";"246";"Loviisa";"3";"609";"Helsinki";"";"";"22";"71";"17,28";"";"1,64";"2,00";"6,60";
"686";"Naviga";"4";"VESSEL_REGISTERED_FI";"01.04.2004";"";"";"";"";"";"1";"";"Rauma";"";"";"";"";"10,25";"";"1,20";"";"3,35";
"686";"Naviga";"4";"VESSEL_REGISTERED_FI";"01.04.2004";"";"";"1992";"246";"Rauma";"3";"";"Rauma";"";"";"";"";"10,25";"";"1,20";"";"3,35";
"687";"Janet";"11";"VESSEL_REGISTERED_FI";"16.04.2004";"";"752";"";"";"";"1";"445";"Houtskari";"";"";"36";"120";"26,69";"";"2,10";"2,80";"7,92";
"687";"Janet";"11";"VESSEL_REGISTERED_FI";"16.04.2004";"";"752";"1943";"752";"Tukholma";"3";"199";"Houtskari";"";"";"36";"120";"26,69";"";"2,10";"2,80";"7,92";
"688";"Mary Ann";"5";"VESSEL_REGISTERED_FI";"21.12.2005";"";"246";"";"";"";"1";"167";"Uusikaupunki";"";"";"31";"101";"21,74";"";"2,80";"3,73";"6,51";
"688";"Mary Ann";"5";"VESSEL_REGISTERED_FI";"21.12.2005";"";"246";"1996";"752";"Luleå";"3";"199";"Uusikaupunki";"";"";"31";"101";"21,74";"";"2,80";"3,73";"6,51";
"689";"Suomenlinna II";"5";"VESSEL_REGISTERED_FI";"07.06.2004";"";"208";"";"";"";"1";"091";"Helsinki";"";"";"127";"329";"31,80";"";"3,25";"4,25";"8,50";
"689";"Suomenlinna II";"5";"VESSEL_REGISTERED_FI";"07.06.2004";"";"208";"2004";"616";"Gdynia";"3";"199";"Helsinki";"";"";"127";"329";"31,80";"";"3,25";"4,25";"8,50";
"690";"Paxila";"5";"VESSEL_REGISTERED_FI";"10.06.2004";"";"752";"";"";"";"1";"167";"Hanko";"";"";"59";"196";"33,02";"";"1,40";"2,60";"6,50";
"690";"Paxila";"5";"VESSEL_REGISTERED_FI";"10.06.2004";"";"752";"1992";"643";"Moskova";"3";"199";"Hanko";"";"";"59";"196";"33,02";"";"1,40";"2,60";"6,50";
"691";"SERENA";"5";"VESSEL_REGISTERED_FI";"07.06.2004";"";"246";"";"";"";"1";"091";"Helsinki";"";"";"37";"90";"19,69";"";"2,40";"3,20";"5,85";
"691";"SERENA";"5";"VESSEL_REGISTERED_FI";"07.06.2004";"";"246";"2003";"246";"Naantali";"3";"992";"Helsinki";"";"";"37";"90";"19,69";"";"2,40";"3,20";"5,85";
"692";"Salome";"5";"VESSEL_REGISTERED_FI";"07.10.2004";"";"246";"";"";"";"1";"398";"Lahti";"";"";"18";"42";"16,52";"";"";"1,65";"4,28";
"692";"Salome";"5";"VESSEL_REGISTERED_FI";"07.10.2004";"";"246";"1918";"246";"Varkaus";"3";"609";"Lahti";"";"";"18";"42";"16,52";"";"";"1,65";"4,28";
"693";"Cycnus";"5";"VESSEL_REGISTERED_FI";"17.12.2004";"";"246";"";"";"";"1";"";"Helsinki";"9";"";"3";"10";"11,06";"";"1,31";"1,74";"3,60";
"693";"Cycnus";"5";"VESSEL_REGISTERED_FI";"17.12.2004";"";"246";"";"";"";"1";"149";"Helsinki";"9";"";"3";"10";"11,06";"";"1,31";"1,74";"3,60";
"693";"Cycnus";"5";"VESSEL_REGISTERED_FI";"17.12.2004";"";"246";"1987";"246";"Pietarsaari";"3";"598";"Helsinki";"9";"";"3";"10";"11,06";"";"1,31";"1,74";"3,60";
"694";"Kiisla";"12";"VESSEL_REGISTERED_FI";"09.11.2004";"";"620";"";"";"";"1";"049";"Porvoo";"14750";"IAS";"4596";"9910";"130,92";"";"9,00";"11,85";"21,70";
"694";"Kiisla";"12";"VESSEL_REGISTERED_FI";"09.11.2004";"";"620";"";"";"";"2";"092";"Porvoo";"14750";"IAS";"4596";"9910";"130,92";"";"9,00";"11,85";"21,70";
"694";"Kiisla";"12";"VESSEL_REGISTERED_FI";"09.11.2004";"";"620";"2004";"620";"Viana do Castelo";"3";"200";"Porvoo";"14750";"IAS";"4596";"9910";"130,92";"";"9,00";"11,85";"21,70";
"695";"ARTTU 2";"9";"VESSEL_REGISTERED_FI";"12.08.2004";"";"246";"";"";"";"1";"678";"Raahe";"";"";"14";"45";"19,23";"";"0,90";"1,20";"7,96";
"695";"ARTTU 2";"9";"VESSEL_REGISTERED_FI";"12.08.2004";"";"246";"2001";"246";"Kankaanpää";"3";"484";"Raahe";"";"";"14";"45";"19,23";"";"0,90";"1,20";"7,96";
"696";"Olympos";"4";"VESSEL_REGISTERED_FI";"16.09.2004";"";"578";"";"";"";"1";"895";"Uusikaupunki";"";"";"135";"427";"33,91";"";"4,88";"6,50";"8,00";
"696";"Olympos";"4";"VESSEL_REGISTERED_FI";"16.09.2004";"";"578";"1989";"578";"Hvide-Sande";"3";"199";"Uusikaupunki";"";"";"135";"427";"33,91";"";"4,88";"6,50";"8,00";
"697";"Nessie";"4";"VESSEL_REGISTERED_FI";"10.12.2004";"";"999";"";"";"";"1";"200";"Kaskinen";"";"";"117";"387";"36,40";"";"3,68";"4,80";"7,20";
"697";"Nessie";"4";"VESSEL_REGISTERED_FI";"10.12.2004";"";"999";"1974";"528";"Ouderkerk";"3";"199";"Kaskinen";"";"";"117";"387";"36,40";"";"3,68";"4,80";"7,20";
"698";"Adventure 3";"5";"VESSEL_REGISTERED_FI";"21.10.2004";"";"276";"";"";"";"1";"149";"Helsinki";"";"";"6";"17";"14,29";"";"1,52";"2,02";"4,32";
"698";"Adventure 3";"5";"VESSEL_REGISTERED_FI";"21.10.2004";"";"276";"1982";"246";"Pietarsaari";"3";"598";"Helsinki";"";"";"6";"17";"14,29";"";"1,52";"2,02";"4,32";
"699";"Vederlax";"4";"VESSEL_REGISTERED_FI";"12.10.2004";"";"826";"";"";"";"1";"853";"Kotka";"";"";"115";"382";"37,92";"";"4,73";"6,05";"7,20";
"699";"Vederlax";"4";"VESSEL_REGISTERED_FI";"12.10.2004";"";"826";"1972";"528";"Zaandam";"3";"199";"Kotka";"";"";"115";"382";"37,92";"";"4,73";"6,05";"7,20";
"700";"Röjvik";"11";"VESSEL_REGISTERED_FI";"28.10.2004";"";"752";"";"";"";"1";"200";"Parainen";"";"";"18";"58";"18,64";"";"2,25";"3,00";"5,80";
"700";"Röjvik";"11";"VESSEL_REGISTERED_FI";"28.10.2004";"";"752";"1966";"578";"Ulsteinvik";"3";"199";"Parainen";"";"";"18";"58";"18,64";"";"2,25";"3,00";"5,80";
"701";"Nökö";"11";"VESSEL_REGISTERED_FI";"10.03.2009";"";"";"";"";"";"1";"684";"Rauma";"76";"";"32";"104";"23,28";"";"1,21";"1,42";"12,80";
"701";"Nökö";"11";"VESSEL_REGISTERED_FI";"10.03.2009";"";"";"1958";"246";"Parkano";"3";"186";"Rauma";"76";"";"32";"104";"23,28";"";"1,21";"1,42";"12,80";
"701";"Nökö";"11";"VESSEL_REGISTERED_FI";"10.03.2009";"";"";"2007";"246";"Rauman telakka, Rauma";"3";"684";"Rauma";"76";"";"32";"104";"23,28";"";"1,21";"1,42";"12,80";
"702";"Sorpo";"11";"VESSEL_REGISTERED_FI";"09.02.2010";"";"";"";"";"";"1";"853";"Turku";"44";"";"21";"69";"24,44";"";"1,49";"1,71";"6,82";
"702";"Sorpo";"11";"VESSEL_REGISTERED_FI";"09.02.2010";"";"";"1972";"246";"Parkano";"3";"609";"Turku";"44";"";"21";"69";"24,44";"";"1,49";"1,71";"6,82";
"703";"Joanna Saturna";"5";"VESSEL_REGISTERED_FI";"01.12.2004";"";"";"";"";"";"1";"091";"Uusikaupunki";"";"";"44";"81";"23,64";"";"2,19";"2,92";"6,00";
"703";"Joanna Saturna";"5";"VESSEL_REGISTERED_FI";"01.12.2004";"";"";"1903";"528";"Vlaardingen";"3";"199";"Uusikaupunki";"";"";"44";"81";"23,64";"";"2,19";"2,92";"6,00";
"703";"Joanna Saturna";"5";"VESSEL_REGISTERED_FI";"01.12.2004";"";"";"2005";"246";"Uusikaupunki";"3";"895";"Uusikaupunki";"";"";"44";"81";"23,64";"";"2,19";"2,92";"6,00";
"704";"GLADIUS";"10";"VESSEL_REGISTERED_FI";"28.01.2005";"";"752";"";"";"";"1";"398";"Porvoo";"";"";"11";"37";"16,85";"";"2,06";"2,75";"4,62";
"704";"GLADIUS";"10";"VESSEL_REGISTERED_FI";"28.01.2005";"";"752";"1998";"826";"";"3";"199";"Porvoo";"";"";"11";"37";"16,85";"";"2,06";"2,75";"4,62";
